ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
1195,Items-EP-06020496-CH,2022-06-05,G,EP-0001,1900-01-01 19:00:00,23,EP_LineLeader_1,EP-0001,1,2022-06-05 18:14:00,60,W-626404,,
1196,Items-EP-06020496-CH,2022-06-05,G,EP-0001,1900-01-01 17:00:00,23,EP_LineLeader_1,EP-0001,1,2022-06-05 18:16:00,0,W-626404,,
1197,Items-EP-06020496-CH,2022-06-05,G,EP-0001,1900-01-01 14:00:00,23,EP_LineLeader_1,EP-0001,1,2022-06-05 18:18:00,60,W-626404,,
1198,Items-EP-06020496-CH,2022-06-05,G,EP-0001,1900-01-01 16:00:00,23,EP_LineLeader_1,EP-0001,1,2022-06-05 18:20:00,0,W-626404,,
1199,Items-EE-03921377-JP,2022-06-05,G,EE-0001,1900-01-01 19:00:00,48,EE_LineLeader_1,EE-0001,4,2022-06-05 18:02:00,0,W-767997,,
1200,Items-EE-03921377-JP,2022-06-05,G,EE-0001,1900-01-01 18:00:00,48,EE_LineLeader_1,EE-0001,4,2022-06-05 18:04:00,0,W-767997,,
1201,Items-EE-03921377-JP,2022-06-05,G,EE-0001,1900-01-01 19:00:00,48,EE_LineLeader_1,EE-0001,4,2022-06-05 18:06:00,60,W-767997,,
1202,Items-EE-03921377-JP,2022-06-05,G,EE-0001,1900-01-01 10:00:00,48,EE_LineLeader_1,EE-0001,4,2022-06-05 18:08:00,60,W-767997,,
1203,Items-EE-03921377-JP,2022-06-05,G,EE-0001,1900-01-01 20:00:00,48,EE_LineLeader_1,EE-0001,4,2022-06-05 18:10:00,0,W-767997,,
1204,Items-TS-00689461-BR,2022-06-05,G,TS-0001,1900-01-01 12:00:00,49,TS_LineLeader_1,TS-0001,2,2022-06-05 18:02:00,60,W-557775,,
1205,Items-TS-00689461-BR,2022-06-05,G,TS-0001,1900-01-01 17:00:00,49,TS_LineLeader_1,TS-0001,2,2022-06-05 18:04:00,0,W-557775,,
1206,Items-TS-00689461-BR,2022-06-05,G,TS-0001,1900-01-01 14:00:00,50,TS_LineLeader_1,TS-0001,2,2022-06-05 18:06:00,60,W-557775,,
1207,Items-TS-00689461-BR,2022-06-05,G,TS-0001,1900-01-01 09:00:00,50,TS_LineLeader_1,TS-0001,2,2022-06-05 18:08:00,30,W-557775,,
1208,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 10:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-05 18:02:00,30,W-288580,,
1209,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 14:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-05 18:04:00,30,W-288580,,
1210,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 10:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-05 18:06:00,60,W-288580,,
1211,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 10:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-05 18:08:00,0,W-288580,,
1212,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 20:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-05 18:10:00,30,W-288580,,
1213,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 19:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-05 18:12:00,30,W-288580,,
1214,Items-TS-08597855-US,2022-06-05,G,TS-0001,1900-01-01 13:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-05 18:14:00,60,W-288580,,
1215,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 14:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-617551,,
1216,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 09:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,30,W-617551,,
1217,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 09:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-05 10:06:00,0,W-617551,,
1218,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 13:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-05 10:08:00,0,W-617551,,
1219,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 14:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-05 10:10:00,60,W-617551,,
1220,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 15:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,30,W-458157,,
1221,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 20:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,0,W-458157,,
1222,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 15:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:06:00,60,W-458157,,
1223,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 18:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:08:00,0,W-458157,,
1224,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 11:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:10:00,0,W-458157,,
1225,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 17:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:12:00,60,W-458157,,
1226,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 18:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:14:00,60,W-458157,,
1227,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 17:00:00,18,SB_LineLeader_1,SB-0001,3,2022-06-05 10:16:00,60,W-458157,,
1228,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 15:00:00,19,SB_LineLeader_1,SB-0001,3,2022-06-05 10:18:00,0,W-458157,,
1229,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 12:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,60,W-470450,,
1230,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 15:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,30,W-470450,,
1231,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 16:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:06:00,30,W-470450,,
1232,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 15:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:08:00,0,W-470450,,
1233,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 13:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:10:00,0,W-470450,,
1234,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 19:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:12:00,60,W-470450,,
1235,Items-SB-02734397-IN,2022-06-05,G,SB-0001,1900-01-01 14:00:00,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:14:00,0,W-470450,,
1236,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 10:00:00,56,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,60,W-38100,,
1237,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 11:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-38100,,
1238,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 17:00:00,57,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,30,W-38100,,
1239,Items-BC-03358366-US,2022-06-05,G,BC-0001,1900-01-01 11:00:00,47,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,30,W-8983,,
1240,Items-BC-03358366-US,2022-06-05,G,BC-0001,1900-01-01 20:00:00,47,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,30,W-8983,,
1241,Items-BC-03358366-US,2022-06-05,G,BC-0001,1900-01-01 13:00:00,48,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,30,W-8983,,
1242,Items-BC-03358366-US,2022-06-05,G,BC-0001,1900-01-01 14:00:00,48,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,60,W-8983,,
1243,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 20:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,60,W-908155,,
1244,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 10:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,0,W-908155,,
1245,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 14:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,0,W-908155,,
1246,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 17:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,60,W-908155,,
1247,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 11:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:10:00,60,W-908155,,
1248,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 16:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:12:00,60,W-908155,,
1249,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 09:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:14:00,30,W-908155,,
1250,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 12:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:16:00,60,W-908155,,
1251,Items-BC-06809611-UK,2022-06-05,G,BC-0001,1900-01-01 16:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:18:00,30,W-908155,,
1252,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 13:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,30,W-177007,,
1253,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 15:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,0,W-177007,,
1254,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 18:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-05 10:06:00,30,W-177007,,
1255,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 12:00:00,23,SB_LineLeader_1,SB-0001,3,2022-06-05 10:08:00,0,W-177007,,
1256,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 17:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-05 10:10:00,60,W-177007,,
1257,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 20:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-05 10:12:00,0,W-177007,,
1258,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 15:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-05 10:14:00,0,W-177007,,
1259,Items-SB-06392547-CH,2022-06-05,G,SB-0001,1900-01-01 13:00:00,24,SB_LineLeader_1,SB-0001,3,2022-06-05 10:16:00,0,W-177007,,
1260,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 18:00:00,32,TS_LineLeader_1,TS-0001,2,2022-06-05 10:02:00,60,W-338868,,
1261,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 19:00:00,32,TS_LineLeader_1,TS-0001,2,2022-06-05 10:04:00,30,W-338868,,
1262,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 16:00:00,33,TS_LineLeader_1,TS-0001,2,2022-06-05 10:06:00,0,W-338868,,
1263,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 13:00:00,33,TS_LineLeader_1,TS-0001,2,2022-06-05 10:08:00,60,W-338868,,
1264,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 14:00:00,33,TS_LineLeader_1,TS-0001,2,2022-06-05 10:10:00,60,W-338868,,
1265,Items-TS-00616746-UK,2022-06-05,G,TS-0001,1900-01-01 20:00:00,33,TS_LineLeader_1,TS-0001,2,2022-06-05 10:12:00,30,W-338868,,
1266,Items-BC-08373900-UK,2022-06-05,G,BC-0001,1900-01-01 15:00:00,40,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,60,W-832970,,
1267,Items-BC-08373900-UK,2022-06-05,G,BC-0001,1900-01-01 14:00:00,40,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,0,W-832970,,
1268,Items-BC-08373900-UK,2022-06-05,G,BC-0001,1900-01-01 18:00:00,41,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,0,W-832970,,
1269,Items-BC-08373900-UK,2022-06-05,G,BC-0001,1900-01-01 11:00:00,41,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,60,W-832970,,
1270,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 18:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,60,W-903985,,
1271,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 20:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,30,W-903985,,
1272,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 15:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-903985,,
1273,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 17:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,0,W-903985,,
1274,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 10:00:00,28,BC_LineLeader_1,BC-0001,5,2022-06-05 10:10:00,30,W-903985,,
1275,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 20:00:00,29,BC_LineLeader_1,BC-0001,5,2022-06-05 10:12:00,0,W-903985,,
1276,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 20:00:00,29,BC_LineLeader_1,BC-0001,5,2022-06-05 10:14:00,0,W-903985,,
1277,Items-BC-08829600-JP,2022-06-05,G,BC-0001,1900-01-01 12:00:00,29,BC_LineLeader_1,BC-0001,5,2022-06-05 10:16:00,30,W-903985,,
1278,Items-SB-01703268-CH,2022-06-05,G,SB-0001,1900-01-01 19:00:00,37,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,0,W-68999,,
1279,Items-SB-01703268-CH,2022-06-05,G,SB-0001,1900-01-01 20:00:00,38,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,0,W-68999,,
1280,Items-SB-01703268-CH,2022-06-05,G,SB-0001,1900-01-01 19:00:00,38,SB_LineLeader_1,SB-0001,3,2022-06-05 10:06:00,30,W-68999,,
1281,Items-SB-01703268-CH,2022-06-05,G,SB-0001,1900-01-01 18:00:00,38,SB_LineLeader_1,SB-0001,3,2022-06-05 10:08:00,60,W-68999,,
1282,Items-SB-01703268-CH,2022-06-05,G,SB-0001,1900-01-01 13:00:00,38,SB_LineLeader_1,SB-0001,3,2022-06-05 10:10:00,0,W-68999,,
1283,Items-SB-07090191-UK,2022-06-05,G,SB-0001,1900-01-01 14:00:00,246,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,30,W-994723,,
1284,Items-EP-01310120-IN,2022-06-05,G,EP-0001,1900-01-01 19:00:00,120,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,30,W-229170,,
1285,Items-EP-01310120-IN,2022-06-05,G,EP-0001,1900-01-01 15:00:00,121,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,60,W-229170,,
1286,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 13:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-909666,,
1287,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 12:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-909666,,
1288,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 20:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,0,W-909666,,
1289,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 17:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,30,W-909666,,
1290,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 17:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,0,W-909666,,
1291,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 15:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,60,W-909666,,
1292,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 14:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,60,W-909666,,
1293,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 12:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,30,W-909666,,
1294,Items-EE-02425548-JP,2022-06-05,G,EE-0001,1900-01-01 12:00:00,18,EE_LineLeader_1,EE-0001,4,2022-06-05 10:18:00,0,W-909666,,
1295,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 17:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-337892,,
1296,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 20:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-337892,,
1297,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 19:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,0,W-337892,,
1298,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 11:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,0,W-337892,,
1299,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 19:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,60,W-337892,,
1300,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,0,W-337892,,
1301,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 12:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,30,W-337892,,
1302,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,60,W-337892,,
1303,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 17:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:18:00,0,W-337892,,
1304,Items-EP-00105503-JP,2022-06-05,G,EP-0001,1900-01-01 11:00:00,221,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-459329,,
1305,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 10:00:00,92,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,0,W-333607,,
1306,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 12:00:00,93,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,0,W-333607,,
1307,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-67795,,
1308,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-67795,,
1309,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 13:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,60,W-67795,,
1310,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,60,W-67795,,
1311,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 13:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,0,W-67795,,
1312,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,60,W-67795,,
1313,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,0,W-67795,,
1314,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 10:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,30,W-67795,,
1315,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 16:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-585313,,
1316,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 11:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-585313,,
1317,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 20:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,0,W-585313,,
1318,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,30,W-585313,,
1319,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,60,W-585313,,
1320,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 14:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,60,W-585313,,
1321,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,30,W-585313,,
1322,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 12:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,0,W-585313,,
1323,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 13:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-302518,,
1324,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 16:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,30,W-302518,,
1325,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:06:00,0,W-302518,,
1326,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 14:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:08:00,0,W-302518,,
1327,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:10:00,0,W-302518,,
1328,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:12:00,30,W-302518,,
1329,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 19:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:14:00,60,W-302518,,
1330,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 16:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:16:00,0,W-302518,,
1331,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 15:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:18:00,30,W-302518,,
1332,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 11:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:20:00,30,W-302518,,
1333,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 09:00:00,57,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,0,W-371483,,
1334,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 14:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,60,W-371483,,
1335,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 12:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-371483,,
1336,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 20:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,30,W-371483,,
1337,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 18:00:00,80,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-57481,,
1338,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 12:00:00,81,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,0,W-57481,,
1339,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 12:00:00,81,EP_LineLeader_1,EP-0001,1,2022-06-05 10:06:00,60,W-57481,,
1340,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 20:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:02:00,0,W-837882,,
1341,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 16:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:04:00,30,W-837882,,
1342,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 15:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:06:00,0,W-837882,,
1343,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 14:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:08:00,0,W-837882,,
1344,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 11:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:10:00,0,W-837882,,
1345,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 13:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:12:00,0,W-837882,,
1346,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 11:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:14:00,30,W-837882,,
1347,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 10:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:16:00,60,W-837882,,
1348,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 15:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:18:00,60,W-837882,,
1349,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 09:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:20:00,0,W-837882,,
1350,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 20:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,0,W-766232,,
1351,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 14:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,60,W-766232,,
1352,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 12:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-766232,,
1353,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 11:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,30,W-766232,,
1354,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 13:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:10:00,30,W-766232,,
