,ItemId,SubWorkCenter,LastModifiedDate_Hour,LastModifiedDate_Date,count(BoardId),ID,Date,Shift,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division,Description,Modality,Revision,BaseUOM,Batch_Management,SerialNumber_Profile,ShelfLife,ShelfLife_Date,MSD,Item_Category,MSLDetails
1196,Items-EP-08948583-UK,EP-0001,9,5,7,1216,2022-06-05,G,1900-01-01 09:31:50,34,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,30,W-617551,,,Items-EP-08948583-UK,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_UK,None
1197,Items-EP-06020496-CH,EP-0001,9,6,21,1365,2022-06-06,G,1900-01-01 09:31:50,19,EP_LineLeader_1,EP-0001,1,2022-06-06 21:16:00,0,W-937773,,,Items-EP-06020496-CH,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_CH,None
1198,Items-EP-06020496-CH,EP-0001,9,6,21,1363,2022-06-06,G,1900-01-01 09:31:50,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:12:00,0,W-937773,,,Items-EP-06020496-CH,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_CH,None
1199,Items-EP-06020496-CH,EP-0001,9,6,21,1362,2022-06-06,G,1900-01-01 09:31:50,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:10:00,0,W-937773,,,Items-EP-06020496-CH,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_CH,None
1200,Items-EP-06020496-CH,EP-0001,9,6,21,1358,2022-06-06,G,1900-01-01 09:31:50,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:02:00,0,W-937773,,,Items-EP-06020496-CH,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_CH,None
1201,Items-EP-06020496-CH,EP-0001,19,6,11,1366,2022-06-06,G,1900-01-01 19:31:50,19,EP_LineLeader_1,EP-0001,1,2022-06-06 21:18:00,0,W-937773,,,Items-EP-06020496-CH,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_CH,None
1202,Items-BC-00366822-IN,BC-0001,9,3,8,777,2022-06-03,G,1900-01-01 09:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,30,W-119397,,,Items-BC-00366822-IN,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_IN,None
1203,Items-BC-00366822-IN,BC-0001,9,3,8,773,2022-06-03,G,1900-01-01 09:31:50,18,BC_LineLeader_1,BC-0001,5,2022-06-03 05:02:00,0,W-119397,,,Items-BC-00366822-IN,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_IN,None
1204,Items-SB-07595214-JP,SB-0001,9,6,6,1458,2022-06-06,G,1900-01-01 09:31:50,17,SB_LineLeader_1,SB-0001,3,2022-06-06 21:14:00,0,W-12947,,,,,,,,,,,,,
1205,Items-TS-00616746-UK,TS-0001,10,5,5,1096,2022-06-05,G,1900-01-01 10:31:50,24,TS_LineLeader_1,TS-0001,2,2022-06-05 18:14:00,60,W-182005,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1206,Items-TS-06879613-JP,TS-0001,14,5,12,1150,2022-06-05,G,1900-01-01 14:31:50,38,TS_LineLeader_1,TS-0001,2,2022-06-05 18:08:00,0,W-546329,,,Items-TS-06879613-JP,TS,None,None,None,20230103 35-19-32,None,None,None,TS_JP,None
1207,Items-TS-06879613-JP,TS-0001,14,5,12,1148,2022-06-05,G,1900-01-01 14:31:50,37,TS_LineLeader_1,TS-0001,2,2022-06-05 18:04:00,30,W-546329,,,Items-TS-06879613-JP,TS,None,None,None,20230103 35-19-32,None,None,None,TS_JP,None
1208,Items-BC-01462424-JP,BC-0001,9,6,13,1591,2022-06-06,G,1900-01-01 09:31:50,26,BC_LineLeader_1,BC-0001,5,2022-06-06 01:06:00,0,W-303813,,,Items-BC-01462424-JP,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_JP,None
1209,Items-BC-01462424-JP,BC-0001,9,6,13,1468,2022-06-06,G,1900-01-01 09:31:50,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:12:00,0,W-118883,,,Items-BC-01462424-JP,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_JP,None
1210,Items-BC-01462424-JP,BC-0001,9,6,13,1467,2022-06-06,G,1900-01-01 09:31:50,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:10:00,30,W-118883,,,Items-BC-01462424-JP,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_JP,None
1211,Items-TS-00616746-UK,TS-0001,11,5,12,1095,2022-06-05,G,1900-01-01 11:31:50,24,TS_LineLeader_1,TS-0001,2,2022-06-05 18:12:00,0,W-182005,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1212,Items-TS-00616746-UK,TS-0001,11,5,12,1090,2022-06-05,G,1900-01-01 11:31:50,23,TS_LineLeader_1,TS-0001,2,2022-06-05 18:02:00,30,W-182005,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1213,Items-BC-00366822-IN,BC-0001,19,3,5,782,2022-06-03,G,1900-01-01 19:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:20:00,0,W-119397,,,Items-BC-00366822-IN,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_IN,None
1214,Items-EP-03052349-BR,EP-0001,10,4,13,961,2022-06-04,G,1900-01-01 10:31:50,23,EP_LineLeader_1,EP-0001,1,2022-06-04 17:14:00,0,W-405866,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1215,Items-EP-03052349-BR,EP-0001,10,4,13,959,2022-06-04,G,1900-01-01 10:31:50,23,EP_LineLeader_1,EP-0001,1,2022-06-04 17:10:00,60,W-405866,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1216,Items-EP-03052349-BR,EP-0001,10,4,13,897,2022-06-04,G,1900-01-01 10:31:50,28,EP_LineLeader_1,EP-0001,1,2022-06-04 17:10:00,30,W-339418,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1217,Items-SB-03591404-JP,SB-0001,16,5,11,1114,2022-06-05,G,1900-01-01 16:31:50,23,SB_LineLeader_1,SB-0001,3,2022-06-05 18:06:00,60,W-536359,,,Items-SB-03591404-JP,SB,None,None,None,03/01/2023 35:19:32,None,None,None,SB_JP,None
1218,Items-EP-07185699-JP,EP-0001,17,5,15,1135,2022-06-05,G,1900-01-01 17:31:50,26,EP_LineLeader_1,EP-0001,1,2022-06-05 18:12:00,30,W-504200,,,Items-EP-07185699-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1219,Items-EP-07185699-JP,EP-0001,17,5,15,1133,2022-06-05,G,1900-01-01 17:31:50,26,EP_LineLeader_1,EP-0001,1,2022-06-05 18:08:00,60,W-504200,,,Items-EP-07185699-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1220,Items-SB-09133837-BR,SB-0001,20,4,34,1051,2022-06-04,G,1900-01-01 20:31:50,19,SB_LineLeader_1,SB-0001,3,2022-06-04 09:14:00,30,W-482230,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1221,Items-SB-09133837-BR,SB-0001,20,4,34,1045,2022-06-04,G,1900-01-01 20:31:50,18,SB_LineLeader_1,SB-0001,3,2022-06-04 09:02:00,0,W-482230,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1222,Items-BC-02647288-JP,BC-0001,9,4,8,1075,2022-06-04,G,1900-01-01 09:31:50,76,BC_LineLeader_1,BC-0001,5,2022-06-04 09:04:00,60,W-29962,,,Items-BC-02647288-JP,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_JP,None
1223,Items-BC-02647288-JP,BC-0001,9,4,8,1070,2022-06-04,G,1900-01-01 09:31:50,210,BC_LineLeader_1,BC-0001,5,2022-06-04 09:02:00,30,W-536124,,,Items-BC-02647288-JP,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_JP,None
1224,Items-BC-02610967-US,BC-0001,17,3,12,747,2022-06-03,G,1900-01-01 17:31:50,28,BC_LineLeader_1,BC-0001,5,2022-06-03 05:14:00,0,W-683077,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1225,Items-BC-02610967-US,BC-0001,17,3,12,744,2022-06-03,G,1900-01-01 17:31:50,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:08:00,0,W-683077,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1226,Items-EE-00711445-JP,EE-0001,12,4,24,836,2022-06-04,G,1900-01-01 12:31:50,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:12:00,0,W-689178,,,Items-EE-00711445-JP,EE,None,None,None,2023-01-03 19:35:32,None,None,None,EE_JP,None
1227,Items-EE-00711445-JP,EE-0001,12,4,24,833,2022-06-04,G,1900-01-01 12:31:50,24,EE_LineLeader_1,EE-0001,4,2022-06-04 17:06:00,60,W-689178,,,Items-EE-00711445-JP,EE,None,None,None,2023-01-03 19:35:32,None,None,None,EE_JP,None
1228,Items-TS-06687352-US,TS-0001,10,6,16,1390,2022-06-06,G,1900-01-01 10:31:50,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:16:00,30,W-585428,,,Items-TS-06687352-US,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_US,None
1229,Items-TS-06687352-US,TS-0001,10,6,16,1384,2022-06-06,G,1900-01-01 10:31:50,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,0,W-585428,,,Items-TS-06687352-US,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_US,None
1230,Items-TS-06879613-JP,TS-0001,13,5,4,1147,2022-06-05,G,1900-01-01 13:31:50,37,TS_LineLeader_1,TS-0001,2,2022-06-05 18:02:00,60,W-546329,,,Items-TS-06879613-JP,TS,None,None,None,20230103 35-19-32,None,None,None,TS_JP,None
1231,Items-TS-00689461-BR,TS-0001,14,5,14,1206,2022-06-05,G,1900-01-01 14:31:50,50,TS_LineLeader_1,TS-0001,2,2022-06-05 18:06:00,60,W-557775,,,Items-TS-00689461-BR,TS,None,None,None,03/01/2023 35:19:32,None,None,None,TS_BR,None
1232,Items-EP-08948583-UK,EP-0001,11,5,13,1332,2022-06-05,G,1900-01-01 11:31:50,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:20:00,30,W-302518,,,Items-EP-08948583-UK,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_UK,None
1233,Items-BC-06809611-UK,BC-0001,11,5,15,1247,2022-06-05,G,1900-01-01 11:31:50,25,BC_LineLeader_1,BC-0001,5,2022-06-05 10:10:00,60,W-908155,,,Items-BC-06809611-UK,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_UK,None
1234,Items-EE-00048982-CH,EE-0001,11,5,8,1316,2022-06-05,G,1900-01-01 11:31:50,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-585313,,,Items-EE-00048982-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1235,Items-EE-00048982-CH,EE-0001,11,5,8,1298,2022-06-05,G,1900-01-01 11:31:50,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,0,W-337892,,,Items-EE-00048982-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1236,Items-SB-07090191-UK,SB-0001,16,4,16,1015,2022-06-04,G,1900-01-01 16:31:50,27,SB_LineLeader_1,SB-0001,3,2022-06-04 09:14:00,0,W-411698,,,Items-SB-07090191-UK,SB,None,None,None,2023-01-03 19:35:32,None,None,None,SB_UK,None
1237,Items-TS-08597855-US,TS-0001,19,5,4,1213,2022-06-05,G,1900-01-01 19:31:50,26,TS_LineLeader_1,TS-0001,2,2022-06-05 18:12:00,30,W-288580,,,Items-TS-08597855-US,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_US,None
1238,Items-SB-02734397-IN,SB-0001,14,5,13,1235,2022-06-05,G,1900-01-01 14:31:50,25,SB_LineLeader_1,SB-0001,3,2022-06-05 10:14:00,0,W-470450,,,Items-SB-02734397-IN,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_IN,None
1239,Items-EE-02512664-IN,EE-0001,20,6,14,1440,2022-06-06,G,1900-01-01 20:31:50,58,EE_LineLeader_1,EE-0001,4,2022-06-06 21:06:00,60,W-959883,,,Items-EE-02512664-IN,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_IN,None
1240,Items-BC-02414724-JP,BC-0001,17,4,5,1040,2022-06-04,G,1900-01-01 17:31:50,22,BC_LineLeader_1,BC-0001,5,2022-06-04 09:16:00,30,W-707073,,,Items-BC-02414724-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1241,Items-TS-00616746-UK,TS-0001,19,5,23,1261,2022-06-05,G,1900-01-01 19:31:50,32,TS_LineLeader_1,TS-0001,2,2022-06-05 10:04:00,30,W-338868,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1242,Items-TS-04165340-US,TS-0001,9,4,4,941,2022-06-04,G,1900-01-01 09:31:50,33,TS_LineLeader_1,TS-0001,2,2022-06-04 17:04:00,60,W-61211,,,Items-TS-04165340-US,TS,None,None,None,20230103 35-19-32,None,None,None,TS_US,None
1243,Items-BC-03358366-US,BC-0001,16,4,17,991,2022-06-04,G,1900-01-01 16:31:50,36,BC_LineLeader_1,BC-0001,5,2022-06-04 09:14:00,60,W-952039,,,Items-BC-03358366-US,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_US,None
1244,Items-BC-03358366-US,BC-0001,16,4,17,987,2022-06-04,G,1900-01-01 16:31:50,35,BC_LineLeader_1,BC-0001,5,2022-06-04 09:06:00,0,W-952039,,,Items-BC-03358366-US,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_US,None
1245,Items-EE-00048982-CH,EE-0001,19,5,28,1299,2022-06-05,G,1900-01-01 19:31:50,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,60,W-337892,,,Items-EE-00048982-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1246,Items-EE-00048982-CH,EE-0001,19,5,28,1297,2022-06-05,G,1900-01-01 19:31:50,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,0,W-337892,,,Items-EE-00048982-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1247,Items-SB-07595214-JP,SB-0001,11,6,19,1460,2022-06-06,G,1900-01-01 11:31:50,17,SB_LineLeader_1,SB-0001,3,2022-06-06 21:18:00,60,W-12947,,,,,,,,,,,,,
1248,Items-SB-07595214-JP,SB-0001,11,6,19,1455,2022-06-06,G,1900-01-01 11:31:50,16,SB_LineLeader_1,SB-0001,3,2022-06-06 21:08:00,60,W-12947,,,,,,,,,,,,,
1249,Items-BC-02610967-US,BC-0001,20,3,23,745,2022-06-03,G,1900-01-01 20:31:50,27,BC_LineLeader_1,BC-0001,5,2022-06-03 05:10:00,0,W-683077,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1250,Items-BC-07313892-JP,BC-0001,17,4,17,815,2022-06-04,G,1900-01-01 17:31:50,23,BC_LineLeader_1,BC-0001,5,2022-06-04 17:10:00,0,W-706767,,,Items-BC-07313892-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1251,Items-BC-07313892-JP,BC-0001,17,4,17,813,2022-06-04,G,1900-01-01 17:31:50,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:06:00,0,W-706767,,,Items-BC-07313892-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1252,Items-SB-06491467-IN,SB-0001,9,4,6,997,2022-06-04,G,1900-01-01 09:31:50,55,SB_LineLeader_1,SB-0001,3,2022-06-04 09:02:00,60,W-914038,,,Items-SB-06491467-IN,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_IN,None
1253,Items-BC-00366822-IN,BC-0001,15,3,13,780,2022-06-03,G,1900-01-01 15:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-03 05:16:00,0,W-119397,,,Items-BC-00366822-IN,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_IN,None
1254,Items-BC-02414724-JP,BC-0001,19,4,9,1039,2022-06-04,G,1900-01-01 19:31:50,22,BC_LineLeader_1,BC-0001,5,2022-06-04 09:14:00,0,W-707073,,,Items-BC-02414724-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1255,Items-EE-04886293-BR,EE-0001,20,5,21,1121,2022-06-05,G,1900-01-01 20:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-05 18:04:00,0,W-698683,,,Items-EE-04886293-BR,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_BR,None
1256,Items-TS-01921426-IN,TS-0001,9,6,3,1402,2022-06-06,G,1900-01-01 09:31:50,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,30,W-879212,,,Items-TS-01921426-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1257,Items-TS-00245950-CH,TS-0001,14,5,24,1166,2022-06-05,G,1900-01-01 14:31:50,25,TS_LineLeader_1,TS-0001,2,2022-06-05 18:14:00,0,W-894809,,,Items-TS-00245950-CH,TS,None,None,None,03/01/2023 35:19:32,None,None,None,TS_CH,None
1258,Items-TS-00245950-CH,TS-0001,14,5,24,1103,2022-06-05,G,1900-01-01 14:31:50,155,TS_LineLeader_1,TS-0001,2,2022-06-05 18:02:00,0,W-336990,,,Items-TS-00245950-CH,TS,None,None,None,03/01/2023 35:19:32,None,None,None,TS_CH,None
1259,Items-TS-04699105-UK,TS-0001,19,6,24,1544,2022-06-06,G,1900-01-01 19:31:50,54,TS_LineLeader_1,TS-0001,2,2022-06-06 01:06:00,0,W-849160,,,Items-TS-04699105-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1260,Items-TS-04699105-UK,TS-0001,19,6,24,1477,2022-06-06,G,1900-01-01 19:31:50,91,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,60,W-828439,,,Items-TS-04699105-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1261,Items-TS-00616746-UK,TS-0001,18,5,27,1260,2022-06-05,G,1900-01-01 18:31:50,32,TS_LineLeader_1,TS-0001,2,2022-06-05 10:02:00,60,W-338868,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1262,Items-EE-04886293-BR,EE-0001,9,5,2,1122,2022-06-05,G,1900-01-01 09:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-05 18:06:00,30,W-698683,,,Items-EE-04886293-BR,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_BR,None
1263,Items-BC-01252357-US,BC-0001,12,5,23,1355,2022-06-05,G,1900-01-01 12:31:50,31,BC_LineLeader_1,BC-0001,5,2022-06-05 10:12:00,0,W-766232,,,Items-BC-01252357-US,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_US,None
1264,Items-BC-01252357-US,BC-0001,12,5,23,1352,2022-06-05,G,1900-01-01 12:31:50,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-766232,,,Items-BC-01252357-US,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_US,None
1265,Items-TS-04699105-UK,TS-0001,10,6,5,1476,2022-06-06,G,1900-01-01 10:31:50,91,TS_LineLeader_1,TS-0001,2,2022-06-06 21:02:00,0,W-828439,,,Items-TS-04699105-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1266,Items-SB-09133837-BR,SB-0001,12,4,25,824,2022-06-04,G,1900-01-01 12:31:50,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:08:00,30,W-643967,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1267,Items-SB-09133837-BR,SB-0001,12,4,25,821,2022-06-04,G,1900-01-01 12:31:50,23,SB_LineLeader_1,SB-0001,3,2022-06-04 17:02:00,30,W-643967,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1268,Items-BC-01462424-JP,BC-0001,19,4,9,922,2022-06-04,G,1900-01-01 19:31:50,22,BC_LineLeader_1,BC-0001,5,2022-06-04 17:02:00,60,W-58978,,,Items-BC-01462424-JP,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_JP,None
1269,Items-TS-01948203-UK,TS-0001,17,4,25,975,2022-06-04,G,1900-01-01 17:31:50,30,TS_LineLeader_1,TS-0001,2,2022-06-04 09:16:00,30,W-806916,,,Items-TS-01948203-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1270,Items-TS-01948203-UK,TS-0001,17,4,25,969,2022-06-04,G,1900-01-01 17:31:50,29,TS_LineLeader_1,TS-0001,2,2022-06-04 09:04:00,0,W-806916,,,Items-TS-01948203-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1271,Items-TS-01948203-UK,TS-0001,15,4,10,974,2022-06-04,G,1900-01-01 15:31:50,30,TS_LineLeader_1,TS-0001,2,2022-06-04 09:14:00,30,W-806916,,,Items-TS-01948203-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1272,Items-EP-07185699-JP,EP-0001,12,5,8,1130,2022-06-05,G,1900-01-01 12:31:50,26,EP_LineLeader_1,EP-0001,1,2022-06-05 18:02:00,0,W-504200,,,Items-EP-07185699-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1273,Items-EP-07185699-JP,EP-0001,10,5,3,1131,2022-06-05,G,1900-01-01 10:31:50,26,EP_LineLeader_1,EP-0001,1,2022-06-05 18:04:00,30,W-504200,,,Items-EP-07185699-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1274,Items-TS-06879613-JP,TS-0001,17,5,18,1151,2022-06-05,G,1900-01-01 17:31:50,38,TS_LineLeader_1,TS-0001,2,2022-06-05 18:10:00,0,W-546329,,,Items-TS-06879613-JP,TS,None,None,None,20230103 35-19-32,None,None,None,TS_JP,None
1275,Items-EE-06739822-CH,EE-0001,9,6,5,1462,2022-06-06,G,1900-01-01 09:31:50,197,EE_LineLeader_1,EE-0001,4,2022-06-06 21:02:00,0,W-855280,,,Items-EE-06739822-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1276,Items-TS-00616746-UK,TS-0001,14,5,14,1264,2022-06-05,G,1900-01-01 14:31:50,33,TS_LineLeader_1,TS-0001,2,2022-06-05 10:10:00,60,W-338868,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1277,Items-EE-03921377-JP,EE-0001,15,5,17,1173,2022-06-05,G,1900-01-01 15:31:50,31,EE_LineLeader_1,EE-0001,4,2022-06-05 18:12:00,0,W-352865,,,Items-EE-03921377-JP,EE,None,None,None,20230103 35-19-32,None,None,None,EE_JP,None
1278,Items-SB-06392547-CH,SB-0001,14,6,28,1517,2022-06-06,G,1900-01-01 14:31:50,22,SB_LineLeader_1,SB-0001,3,2022-06-06 01:06:00,30,W-612316,,,Items-SB-06392547-CH,SB,None,None,None,03/01/2023 35:19:32,None,None,None,SB_CH,None
1279,Items-SB-06392547-CH,SB-0001,14,6,28,1515,2022-06-06,G,1900-01-01 14:31:50,22,SB_LineLeader_1,SB-0001,3,2022-06-06 01:02:00,0,W-612316,,,Items-SB-06392547-CH,SB,None,None,None,03/01/2023 35:19:32,None,None,None,SB_CH,None
1280,Items-EP-02043706-UK,EP-0001,15,4,8,1018,2022-06-04,G,1900-01-01 15:31:50,25,EP_LineLeader_1,EP-0001,1,2022-06-04 09:06:00,0,W-380766,,,Items-EP-02043706-UK,EP,None,None,None,20230103 35-19-32,None,None,None,EP_UK,None
1281,Items-EP-08791802-BR,EP-0001,18,5,24,1141,2022-06-05,G,1900-01-01 18:31:50,39,EP_LineLeader_1,EP-0001,1,2022-06-05 18:08:00,30,W-535944,,,Items-EP-08791802-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1282,Items-EP-08791802-BR,EP-0001,18,5,24,1139,2022-06-05,G,1900-01-01 18:31:50,39,EP_LineLeader_1,EP-0001,1,2022-06-05 18:04:00,0,W-535944,,,Items-EP-08791802-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1283,Items-BC-07511831-CH,BC-0001,14,6,12,1370,2022-06-06,G,1900-01-01 14:31:50,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:08:00,0,W-665608,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1284,Items-BC-07511831-CH,BC-0001,14,6,12,1369,2022-06-06,G,1900-01-01 14:31:50,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:06:00,60,W-665608,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1285,Items-SB-06861728-JP,SB-0001,15,6,7,1399,2022-06-06,G,1900-01-01 15:31:50,74,SB_LineLeader_1,SB-0001,3,2022-06-06 21:04:00,0,W-14948,,,Items-SB-06861728-JP,SB,None,None,None,03/01/2023 35:19:32,None,None,None,SB_JP,None
1286,Items-TS-01921426-IN,TS-0001,18,6,9,1407,2022-06-06,G,1900-01-01 18:31:50,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:14:00,0,W-879212,,,Items-TS-01921426-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1287,Items-TS-01921426-IN,TS-0001,9,3,14,797,2022-06-03,G,1900-01-01 09:31:50,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:12:00,30,W-144517,,,Items-TS-01921426-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1288,Items-TS-01921426-IN,TS-0001,9,3,14,796,2022-06-03,G,1900-01-01 09:31:50,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:10:00,30,W-144517,,,Items-TS-01921426-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1289,Items-TS-01921426-IN,TS-0001,9,3,14,792,2022-06-03,G,1900-01-01 09:31:50,34,TS_LineLeader_1,TS-0001,2,2022-06-03 05:02:00,30,W-144517,,,Items-TS-01921426-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1290,Items-EP-03940730-IN,EP-0001,9,5,5,1105,2022-06-05,G,1900-01-01 09:31:50,43,EP_LineLeader_1,EP-0001,1,2022-06-05 18:04:00,0,W-618923,,,Items-EP-03940730-IN,EP,None,None,None,20230103 35-19-32,None,None,None,EP_IN,None
1291,Items-BC-07511831-CH,BC-0001,18,6,5,1372,2022-06-06,G,1900-01-01 18:31:50,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:12:00,0,W-665608,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
