ItemId,SubWorkCenter,LastModifiedDate_Date,LastModifiedDate_Hour,BoardId
Items-EP-03621157-BR,EP-0001,1,15,4
Items-EP-03621157-BR,EP-0001,1,16,3
Items-EP-03621157-BR,EP-0001,1,17,5
Items-EP-03621157-BR,EP-0001,1,18,6
Items-EP-03621157-BR,EP-0001,1,19,1
Items-EP-03621157-BR,EP-0001,1,20,2
Items-EP-03621157-BR,EP-0001,1,21,4
Items-EP-03621157-BR,EP-0001,1,22,5
Items-EP-03621157-BR,EP-0001,1,23,4
Items-EP-03621157-BR,EP-0001,2,0,4
Items-EP-03621157-BR,EP-0001,2,1,3
Items-EP-03621157-BR,EP-0001,2,2,4
Items-EP-03621157-BR,EP-0001,2,3,5
Items-EP-03621157-BR,EP-0001,2,4,3
Items-EP-03621157-BR,EP-0001,2,5,5
Items-EP-03621157-BR,EP-0001,2,6,5
Items-EP-03621157-BR,EP-0001,2,7,4
Items-EP-03621157-BR,EP-0001,2,8,6
Items-EP-03621157-BR,EP-0001,2,9,6
Items-EP-03621157-BR,EP-0001,2,10,4
Items-EP-03621157-BR,EP-0001,2,11,4
Items-EP-03621157-BR,EP-0001,2,12,3
Items-EP-03621157-BR,EP-0001,2,13,4
Items-EP-03621157-BR,EP-0001,2,14,1
Items-EP-03621157-BR,EP-0001,6,9,5
Items-EP-03621157-BR,EP-0001,6,10,11
Items-EP-03621157-BR,EP-0001,6,11,13
Items-EP-03621157-BR,EP-0001,6,12,22
Items-EP-03621157-BR,EP-0001,6,13,19
Items-EP-03621157-BR,EP-0001,6,14,14
Items-EP-03621157-BR,EP-0001,6,15,6
Items-EP-03621157-BR,EP-0001,6,16,2
Items-EP-03621157-BR,EP-0001,6,17,9
Items-EP-03621157-BR,EP-0001,6,18,15
Items-EP-03621157-BR,EP-0001,6,19,12
Items-EP-03621157-BR,EP-0001,6,20,13
Items-EP-03621157-BR,EP-0001,6,21,6
Items-EP-03621157-BR,EP-0001,6,22,3
Items-EP-03621157-BR,EP-0001,8,9,10
Items-EP-03621157-BR,EP-0001,8,10,7
Items-EP-03621157-BR,EP-0001,8,11,12
Items-EP-03621157-BR,EP-0001,8,12,9
Items-EP-03621157-BR,EP-0001,8,13,10
Items-EP-03621157-BR,EP-0001,8,14,8
Items-EP-03621157-BR,EP-0001,8,15,9
Items-EP-03621157-BR,EP-0001,8,16,10
Items-EP-03621157-BR,EP-0001,8,17,11
Items-EP-03621157-BR,EP-0001,8,18,14
Items-EP-03621157-BR,EP-0001,8,19,15
Items-EP-03621157-BR,EP-0001,8,20,11
Items-EP-03621157-BR,EP-0001,8,21,11
Items-EP-03621157-BR,EP-0001,8,22,4
Items-EP-03621157-BR,EP-0001,8,23,6
Items-EP-03621157-BR,EP-0001,9,0,4
Items-EP-03621157-BR,EP-0001,9,1,4
Items-EP-03621157-BR,EP-0001,9,2,3
Items-EP-03621157-BR,EP-0001,9,3,5
Items-EP-03621157-BR,EP-0001,9,4,2
Items-EP-03621157-BR,EP-0001,9,5,2
Items-EP-03621157-BR,EP-0001,9,6,1
Items-EP-03621157-BR,EP-0001,9,18,6
Items-EP-03621157-BR,EP-0001,9,19,9
Items-EP-03621157-BR,EP-0001,9,20,11
Items-EP-03621157-BR,EP-0001,9,21,13
Items-EP-03621157-BR,EP-0001,9,22,14
Items-EP-03621157-BR,EP-0001,9,23,9
Items-EP-03621157-BR,EP-0001,10,0,14
Items-EP-03621157-BR,EP-0001,10,1,12
Items-EP-03621157-BR,EP-0001,10,2,12
Items-EP-03621157-BR,EP-0001,10,3,9
Items-EP-03621157-BR,EP-0001,10,4,3
Items-EP-03621157-BR,EP-0001,10,5,4
Items-EP-03940730-IN,EP-0001,4,13,5
Items-EP-03940730-IN,EP-0001,4,14,2
Items-EP-03940730-IN,EP-0001,4,15,3
Items-EP-03940730-IN,EP-0001,4,16,5
Items-EP-03940730-IN,EP-0001,4,17,5
Items-EP-03940730-IN,EP-0001,4,18,10
Items-EP-03940730-IN,EP-0001,4,19,11
Items-EP-03940730-IN,EP-0001,4,20,12
Items-EP-03940730-IN,EP-0001,4,21,7
Items-EP-03940730-IN,EP-0001,4,22,8
Items-EP-03940730-IN,EP-0001,4,23,10
Items-EP-03940730-IN,EP-0001,5,0,11
Items-EP-03940730-IN,EP-0001,5,1,4
Items-EP-03940730-IN,EP-0001,5,2,1
Items-EP-03940730-IN,EP-0001,5,9,5
Items-EP-03940730-IN,EP-0001,5,10,6
Items-EP-03940730-IN,EP-0001,5,11,5
Items-EP-03940730-IN,EP-0001,5,12,6
Items-EP-03940730-IN,EP-0001,5,13,3
Items-EP-03940730-IN,EP-0001,5,14,3
Items-EP-03940730-IN,EP-0001,5,16,1
Items-EP-03940730-IN,EP-0001,5,17,6
Items-EP-03940730-IN,EP-0001,5,18,7
Items-EP-03940730-IN,EP-0001,5,19,16
Items-EP-03940730-IN,EP-0001,5,20,18
Items-EP-03940730-IN,EP-0001,5,21,18
Items-EP-03940730-IN,EP-0001,5,22,14
Items-EP-03940730-IN,EP-0001,5,23,11
Items-EP-03940730-IN,EP-0001,6,0,8
Items-EP-03940730-IN,EP-0001,6,1,6
Items-EP-03940730-IN,EP-0001,6,2,1
Items-EP-03940730-IN,EP-0001,6,10,8
Items-EP-03940730-IN,EP-0001,6,11,11
Items-EP-03940730-IN,EP-0001,6,12,14
Items-EP-03940730-IN,EP-0001,6,13,15
Items-EP-03940730-IN,EP-0001,6,14,5
Items-EP-03940730-IN,EP-0001,6,17,9
Items-EP-03940730-IN,EP-0001,6,18,15
Items-EP-03940730-IN,EP-0001,6,19,9
Items-EP-03940730-IN,EP-0001,6,20,10
Items-EP-03940730-IN,EP-0001,6,21,7
Items-EP-04536209-JP,EP-0001,1,10,4
Items-EP-04536209-JP,EP-0001,1,11,6
Items-EP-04536209-JP,EP-0001,1,12,2
Items-EP-04536209-JP,EP-0001,1,13,4
Items-EP-04536209-JP,EP-0001,1,14,6
Items-EP-04536209-JP,EP-0001,1,15,6
Items-EP-04536209-JP,EP-0001,1,16,6
Items-EP-04536209-JP,EP-0001,1,17,12
Items-EP-04536209-JP,EP-0001,1,18,10
Items-EP-04536209-JP,EP-0001,1,19,8
Items-EP-04536209-JP,EP-0001,1,20,8
Items-EP-04536209-JP,EP-0001,1,21,7
Items-EP-04536209-JP,EP-0001,1,22,11
Items-EP-04536209-JP,EP-0001,1,23,7
Items-EP-04536209-JP,EP-0001,2,0,1
Items-EP-04536209-JP,EP-0001,2,1,4
Items-EP-04536209-JP,EP-0001,2,2,5
Items-EP-04536209-JP,EP-0001,2,3,5
Items-EP-04536209-JP,EP-0001,2,4,4
Items-EP-04536209-JP,EP-0001,2,5,4
Items-EP-04536209-JP,EP-0001,2,6,5
Items-EP-04536209-JP,EP-0001,2,7,1
Items-EP-04536209-JP,EP-0001,3,9,4
Items-EP-04536209-JP,EP-0001,3,10,6
Items-EP-04536209-JP,EP-0001,3,11,13
Items-EP-04536209-JP,EP-0001,3,12,13
Items-EP-04536209-JP,EP-0001,3,13,15
Items-EP-04536209-JP,EP-0001,3,14,17
Items-EP-04536209-JP,EP-0001,3,15,17
Items-EP-04536209-JP,EP-0001,3,16,11
Items-EP-04536209-JP,EP-0001,3,17,11
Items-EP-04536209-JP,EP-0001,3,18,8
Items-EP-04536209-JP,EP-0001,3,19,10
Items-EP-04536209-JP,EP-0001,3,20,8
Items-EP-04536209-JP,EP-0001,3,21,3
Items-EP-04536209-JP,EP-0001,3,22,3
Items-EP-04536209-JP,EP-0001,3,23,2
Items-EP-04536209-JP,EP-0001,8,9,4
Items-EP-04536209-JP,EP-0001,8,10,5
Items-EP-04536209-JP,EP-0001,8,11,13
Items-EP-04536209-JP,EP-0001,8,12,14
Items-EP-04536209-JP,EP-0001,8,13,12
Items-EP-04536209-JP,EP-0001,8,14,10
Items-EP-04536209-JP,EP-0001,8,15,11
Items-EP-04536209-JP,EP-0001,8,16,14
Items-EP-04536209-JP,EP-0001,8,17,13
Items-EP-04536209-JP,EP-0001,8,18,11
Items-EP-04536209-JP,EP-0001,8,19,11
Items-EP-04536209-JP,EP-0001,8,20,10
Items-EP-04536209-JP,EP-0001,8,21,6
Items-EP-04536209-JP,EP-0001,8,22,9
Items-EP-04536209-JP,EP-0001,8,23,8
Items-EP-04536209-JP,EP-0001,9,0,4
Items-EP-04550702-BR,EP-0001,1,10,8
Items-EP-04550702-BR,EP-0001,1,11,10
Items-EP-04550702-BR,EP-0001,1,12,13
Items-EP-04550702-BR,EP-0001,1,13,21
Items-EP-04550702-BR,EP-0001,1,14,15
Items-EP-04550702-BR,EP-0001,1,15,7
Items-EP-04550702-BR,EP-0001,1,16,8
Items-EP-04550702-BR,EP-0001,1,17,8
Items-EP-04550702-BR,EP-0001,1,18,5
Items-EP-04550702-BR,EP-0001,1,19,3
Items-EP-04550702-BR,EP-0001,1,20,10
Items-EP-04550702-BR,EP-0001,1,21,7
Items-EP-04550702-BR,EP-0001,1,22,4
Items-EP-04550702-BR,EP-0001,1,23,6
Items-EP-04550702-BR,EP-0001,2,0,4
Items-EP-04550702-BR,EP-0001,6,9,5
Items-EP-04550702-BR,EP-0001,6,10,4
Items-EP-04550702-BR,EP-0001,6,11,9
Items-EP-04550702-BR,EP-0001,6,12,9
Items-EP-04550702-BR,EP-0001,6,13,6
Items-EP-04550702-BR,EP-0001,6,14,6
Items-EP-04550702-BR,EP-0001,6,15,1
Items-EP-04550702-BR,EP-0001,6,16,4
Items-EP-04550702-BR,EP-0001,6,17,4
Items-EP-04550702-BR,EP-0001,6,18,6
Items-EP-04550702-BR,EP-0001,6,19,8
Items-EP-04550702-BR,EP-0001,6,20,16
Items-EP-04550702-BR,EP-0001,6,21,12
Items-EP-04550702-BR,EP-0001,6,22,7
Items-EP-04550702-BR,EP-0001,6,23,10
Items-EP-04550702-BR,EP-0001,7,0,3
Items-EP-04550702-BR,EP-0001,8,13,6
Items-EP-04550702-BR,EP-0001,8,14,3
Items-EP-04550702-BR,EP-0001,8,15,4
Items-EP-04550702-BR,EP-0001,8,16,6
Items-EP-04550702-BR,EP-0001,8,17,1
Items-EP-04550702-BR,EP-0001,8,18,4
Items-EP-04550702-BR,EP-0001,8,19,5
Items-EP-04550702-BR,EP-0001,8,20,9
Items-EP-04550702-BR,EP-0001,8,21,10
Items-EP-04550702-BR,EP-0001,8,22,8
Items-EP-04550702-BR,EP-0001,8,23,7
Items-EP-04550702-BR,EP-0001,9,0,4
Items-EP-04550702-BR,EP-0001,9,1,4
Items-EP-04550702-BR,EP-0001,9,2,6
Items-EP-04550702-BR,EP-0001,9,3,4
Items-EP-04550702-BR,EP-0001,9,4,2
Items-EP-04550702-BR,EP-0001,9,5,4
Items-EP-04550702-BR,EP-0001,9,6,2
Items-EP-04550702-BR,EP-0001,9,7,2
Items-EP-04737482-IN,EP-0001,2,10,5
Items-EP-04737482-IN,EP-0001,2,11,9
Items-EP-04737482-IN,EP-0001,2,12,17
Items-EP-04737482-IN,EP-0001,2,13,16
Items-EP-04737482-IN,EP-0001,2,14,9
Items-EP-04737482-IN,EP-0001,2,15,9
Items-EP-04737482-IN,EP-0001,2,16,10
Items-EP-04737482-IN,EP-0001,2,17,7
Items-EP-04737482-IN,EP-0001,2,18,8
Items-EP-04737482-IN,EP-0001,2,19,3
Items-EP-04737482-IN,EP-0001,2,20,9
Items-EP-04737482-IN,EP-0001,2,21,6
Items-EP-04737482-IN,EP-0001,2,22,8
Items-EP-04737482-IN,EP-0001,2,23,3
Items-EP-04737482-IN,EP-0001,4,9,4
Items-EP-04737482-IN,EP-0001,4,10,8
Items-EP-04737482-IN,EP-0001,4,11,6
Items-EP-04737482-IN,EP-0001,4,12,8
Items-EP-04737482-IN,EP-0001,4,13,11
Items-EP-04737482-IN,EP-0001,4,14,5
Items-EP-04737482-IN,EP-0001,4,15,5
Items-EP-04737482-IN,EP-0001,4,16,10
Items-EP-04737482-IN,EP-0001,4,17,5
Items-EP-04737482-IN,EP-0001,4,18,6
Items-EP-04737482-IN,EP-0001,4,19,11
Items-EP-04737482-IN,EP-0001,4,20,5
Items-EP-04737482-IN,EP-0001,4,21,5
Items-EP-04737482-IN,EP-0001,4,22,5
Items-EP-04737482-IN,EP-0001,4,23,2
Items-EP-04737482-IN,EP-0001,8,9,4
Items-EP-04737482-IN,EP-0001,8,10,8
Items-EP-04737482-IN,EP-0001,8,11,9
Items-EP-04737482-IN,EP-0001,8,12,8
Items-EP-04737482-IN,EP-0001,8,13,7
Items-EP-04737482-IN,EP-0001,8,14,9
Items-EP-04737482-IN,EP-0001,8,15,12
Items-EP-04737482-IN,EP-0001,8,16,14
Items-EP-04737482-IN,EP-0001,8,17,15
Items-EP-04737482-IN,EP-0001,8,18,11
Items-EP-04737482-IN,EP-0001,8,19,6
Items-EP-04737482-IN,EP-0001,8,20,10
Items-EP-04737482-IN,EP-0001,8,21,10
Items-EP-04737482-IN,EP-0001,8,22,7
Items-EP-04737482-IN,EP-0001,9,9,4
Items-EP-04737482-IN,EP-0001,9,10,10
Items-EP-04737482-IN,EP-0001,9,11,10
Items-EP-04737482-IN,EP-0001,9,12,20
Items-EP-04737482-IN,EP-0001,9,13,14
Items-EP-04737482-IN,EP-0001,9,14,22
Items-EP-04737482-IN,EP-0001,9,15,20
Items-EP-04737482-IN,EP-0001,9,16,26
Items-EP-04737482-IN,EP-0001,9,17,25
Items-EP-04737482-IN,EP-0001,9,18,22
Items-EP-04737482-IN,EP-0001,9,19,11
Items-EP-04737482-IN,EP-0001,9,20,5
Items-EP-04737482-IN,EP-0001,9,21,9
Items-EP-04737482-IN,EP-0001,9,22,7
Items-EP-04737482-IN,EP-0001,9,23,2
Items-EP-06020496-CH,EP-0001,1,10,2
Items-EP-06020496-CH,EP-0001,1,11,14
Items-EP-06020496-CH,EP-0001,1,12,16
Items-EP-06020496-CH,EP-0001,1,13,9
Items-EP-06020496-CH,EP-0001,1,14,10
Items-EP-06020496-CH,EP-0001,1,15,12
Items-EP-06020496-CH,EP-0001,1,16,13
Items-EP-06020496-CH,EP-0001,1,17,14
Items-EP-06020496-CH,EP-0001,1,18,7
Items-EP-06020496-CH,EP-0001,1,19,6
Items-EP-06020496-CH,EP-0001,1,20,12
Items-EP-06020496-CH,EP-0001,1,21,9
Items-EP-06020496-CH,EP-0001,1,22,8
Items-EP-06020496-CH,EP-0001,1,23,9
Items-EP-06020496-CH,EP-0001,2,0,6
Items-EP-06020496-CH,EP-0001,2,1,6
Items-EP-06020496-CH,EP-0001,2,2,1
Items-EP-06020496-CH,EP-0001,4,11,5
Items-EP-06020496-CH,EP-0001,4,12,11
Items-EP-06020496-CH,EP-0001,4,13,8
Items-EP-06020496-CH,EP-0001,4,14,12
Items-EP-06020496-CH,EP-0001,4,15,17
Items-EP-06020496-CH,EP-0001,4,16,24
Items-EP-06020496-CH,EP-0001,4,17,19
Items-EP-06020496-CH,EP-0001,4,18,20
Items-EP-06020496-CH,EP-0001,4,19,15
Items-EP-06020496-CH,EP-0001,4,20,16
Items-EP-06020496-CH,EP-0001,4,21,8
Items-EP-06020496-CH,EP-0001,5,10,6
Items-EP-06020496-CH,EP-0001,5,11,4
Items-EP-06020496-CH,EP-0001,5,12,17
Items-EP-06020496-CH,EP-0001,5,13,18
Items-EP-06020496-CH,EP-0001,5,14,28
Items-EP-06020496-CH,EP-0001,5,15,20
Items-EP-06020496-CH,EP-0001,5,16,29
Items-EP-06020496-CH,EP-0001,5,17,26
Items-EP-06020496-CH,EP-0001,5,18,19
Items-EP-06020496-CH,EP-0001,5,19,31
Items-EP-06020496-CH,EP-0001,5,20,25
Items-EP-06020496-CH,EP-0001,5,21,19
Items-EP-06020496-CH,EP-0001,5,22,12
Items-EP-06020496-CH,EP-0001,5,23,6
Items-EP-06020496-CH,EP-0001,6,0,7
Items-EP-06020496-CH,EP-0001,6,1,6
Items-EP-06020496-CH,EP-0001,6,2,8
Items-EP-06020496-CH,EP-0001,6,3,1
Items-EP-06020496-CH,EP-0001,6,9,21
Items-EP-06020496-CH,EP-0001,6,10,15
Items-EP-06020496-CH,EP-0001,6,11,11
Items-EP-06020496-CH,EP-0001,6,14,4
Items-EP-06020496-CH,EP-0001,6,15,8
Items-EP-06020496-CH,EP-0001,6,16,7
Items-EP-06020496-CH,EP-0001,6,17,7
Items-EP-06020496-CH,EP-0001,6,18,9
Items-EP-06020496-CH,EP-0001,6,19,11
Items-EP-06020496-CH,EP-0001,6,20,7
Items-EP-06020496-CH,EP-0001,6,21,3
Items-EP-06340692-BR,EP-0001,7,10,3
Items-EP-06340692-BR,EP-0001,7,11,9
Items-EP-06340692-BR,EP-0001,7,12,8
Items-EP-06340692-BR,EP-0001,7,13,12
Items-EP-06340692-BR,EP-0001,7,14,12
Items-EP-06340692-BR,EP-0001,7,15,4
Items-EP-06340692-BR,EP-0001,7,16,4
Items-EP-06340692-BR,EP-0001,7,17,1
Items-EP-06340692-BR,EP-0001,7,18,6
Items-EP-06340692-BR,EP-0001,7,19,3
Items-EP-06340692-BR,EP-0001,7,20,9
Items-EP-06340692-BR,EP-0001,7,21,4
Items-EP-06340692-BR,EP-0001,7,22,5
Items-EP-06340692-BR,EP-0001,7,23,6
Items-EP-06340692-BR,EP-0001,8,0,2
Items-EP-07185699-JP,EP-0001,3,13,4
Items-EP-07185699-JP,EP-0001,3,14,4
Items-EP-07185699-JP,EP-0001,3,15,3
Items-EP-07185699-JP,EP-0001,3,16,8
Items-EP-07185699-JP,EP-0001,3,17,10
Items-EP-07185699-JP,EP-0001,3,18,13
Items-EP-07185699-JP,EP-0001,3,19,12
Items-EP-07185699-JP,EP-0001,3,20,18
Items-EP-07185699-JP,EP-0001,3,21,18
Items-EP-07185699-JP,EP-0001,3,22,13
Items-EP-07185699-JP,EP-0001,3,23,9
Items-EP-07185699-JP,EP-0001,4,0,7
Items-EP-07185699-JP,EP-0001,4,1,2
Items-EP-07185699-JP,EP-0001,5,10,3
Items-EP-07185699-JP,EP-0001,5,11,6
Items-EP-07185699-JP,EP-0001,5,12,8
Items-EP-07185699-JP,EP-0001,5,13,10
Items-EP-07185699-JP,EP-0001,5,14,3
Items-EP-07185699-JP,EP-0001,5,15,5
Items-EP-07185699-JP,EP-0001,5,16,4
Items-EP-07185699-JP,EP-0001,5,17,15
Items-EP-07185699-JP,EP-0001,5,18,19
Items-EP-07185699-JP,EP-0001,5,19,21
Items-EP-07185699-JP,EP-0001,5,20,18
Items-EP-07185699-JP,EP-0001,5,21,11
Items-EP-07185699-JP,EP-0001,5,22,5
Items-EP-07185699-JP,EP-0001,5,23,2
Items-EP-07185699-JP,EP-0001,6,10,4
Items-EP-07185699-JP,EP-0001,6,11,3
Items-EP-07185699-JP,EP-0001,6,12,4
Items-EP-07185699-JP,EP-0001,6,13,2
Items-EP-07185699-JP,EP-0001,6,14,5
Items-EP-07185699-JP,EP-0001,6,15,5
Items-EP-07185699-JP,EP-0001,6,16,5
Items-EP-07185699-JP,EP-0001,6,17,5
Items-EP-07185699-JP,EP-0001,6,18,6
Items-EP-07185699-JP,EP-0001,6,19,6
Items-EP-07185699-JP,EP-0001,6,20,5
Items-EP-07185699-JP,EP-0001,6,21,3
Items-EP-07185699-JP,EP-0001,6,22,6
Items-EP-07185699-JP,EP-0001,6,23,3
Items-EP-07185699-JP,EP-0001,7,0,3
Items-EP-07185699-JP,EP-0001,7,1,4
Items-EP-07185699-JP,EP-0001,7,2,3
Items-EP-07185699-JP,EP-0001,7,3,6
Items-EP-07185699-JP,EP-0001,7,4,4
Items-EP-07185699-JP,EP-0001,7,5,3
Items-EP-07185699-JP,EP-0001,7,6,3
Items-EP-07185699-JP,EP-0001,7,7,4
Items-EP-07185699-JP,EP-0001,7,8,5
Items-EP-07185699-JP,EP-0001,7,9,9
Items-EP-07185699-JP,EP-0001,7,10,7
Items-EP-07185699-JP,EP-0001,7,11,9
Items-EP-07185699-JP,EP-0001,7,12,8
Items-EP-07185699-JP,EP-0001,7,13,11
Items-EP-07185699-JP,EP-0001,7,14,11
Items-EP-07185699-JP,EP-0001,7,15,9
Items-EP-07185699-JP,EP-0001,7,16,15
Items-EP-07185699-JP,EP-0001,7,17,10
Items-EP-07185699-JP,EP-0001,7,18,10
Items-EP-07185699-JP,EP-0001,7,19,8
Items-EP-07185699-JP,EP-0001,7,20,11
Items-EP-07185699-JP,EP-0001,7,21,5
Items-EP-07185699-JP,EP-0001,7,22,7
Items-EP-07185699-JP,EP-0001,7,23,5
Items-EP-07185699-JP,EP-0001,8,0,1
Items-EP-07185699-JP,EP-0001,9,19,8
Items-EP-07185699-JP,EP-0001,9,20,6
Items-EP-07185699-JP,EP-0001,9,21,9
Items-EP-07185699-JP,EP-0001,9,22,8
Items-EP-07185699-JP,EP-0001,9,23,9
Items-EP-07185699-JP,EP-0001,10,0,8
Items-EP-07185699-JP,EP-0001,10,1,9
Items-EP-07185699-JP,EP-0001,10,2,7
Items-EP-07185699-JP,EP-0001,10,3,7
Items-EP-07185699-JP,EP-0001,10,4,7
Items-EP-07185699-JP,EP-0001,10,5,10
Items-EP-07185699-JP,EP-0001,10,6,8
Items-EP-07185699-JP,EP-0001,10,7,9
Items-EP-07185699-JP,EP-0001,10,8,8
Items-EP-07185699-JP,EP-0001,10,9,10
Items-EP-07185699-JP,EP-0001,10,10,10
Items-EP-07185699-JP,EP-0001,10,11,10
Items-EP-07185699-JP,EP-0001,10,12,11
Items-EP-07185699-JP,EP-0001,10,13,7
Items-EP-07767398-CH,EP-0001,2,9,5
Items-EP-07767398-CH,EP-0001,2,10,12
Items-EP-07767398-CH,EP-0001,2,11,25
Items-EP-07767398-CH,EP-0001,2,12,30
Items-EP-07767398-CH,EP-0001,2,13,31
Items-EP-07767398-CH,EP-0001,2,14,28
Items-EP-07767398-CH,EP-0001,2,15,17
Items-EP-07767398-CH,EP-0001,2,16,26
Items-EP-07767398-CH,EP-0001,2,17,14
Items-EP-07767398-CH,EP-0001,2,18,15
Items-EP-07767398-CH,EP-0001,2,19,20
Items-EP-07767398-CH,EP-0001,2,20,11
Items-EP-07767398-CH,EP-0001,2,21,11
Items-EP-07767398-CH,EP-0001,2,22,4
Items-EP-07767398-CH,EP-0001,2,23,2
Items-EP-07767398-CH,EP-0001,7,12,4
Items-EP-07767398-CH,EP-0001,7,13,4
Items-EP-07767398-CH,EP-0001,7,14,5
Items-EP-07767398-CH,EP-0001,7,15,18
Items-EP-07767398-CH,EP-0001,7,16,15
Items-EP-07767398-CH,EP-0001,7,17,16
Items-EP-07767398-CH,EP-0001,7,18,24
Items-EP-07767398-CH,EP-0001,7,19,18
Items-EP-07767398-CH,EP-0001,7,20,14
Items-EP-07767398-CH,EP-0001,7,21,13
Items-EP-07767398-CH,EP-0001,7,22,4
Items-EP-07767398-CH,EP-0001,7,23,4
Items-EP-07767398-CH,EP-0001,8,10,13
Items-EP-07767398-CH,EP-0001,8,11,13
Items-EP-07767398-CH,EP-0001,8,12,6
Items-EP-07767398-CH,EP-0001,8,13,16
Items-EP-07767398-CH,EP-0001,8,14,12
Items-EP-07767398-CH,EP-0001,8,15,15
Items-EP-07767398-CH,EP-0001,8,16,8
Items-EP-07767398-CH,EP-0001,8,17,13
Items-EP-07767398-CH,EP-0001,8,18,8
Items-EP-07767398-CH,EP-0001,8,19,6
Items-EP-07767398-CH,EP-0001,9,14,10
Items-EP-07767398-CH,EP-0001,9,15,10
Items-EP-07767398-CH,EP-0001,9,16,21
Items-EP-07767398-CH,EP-0001,9,17,25
Items-EP-07767398-CH,EP-0001,9,18,27
Items-EP-07767398-CH,EP-0001,9,19,24
Items-EP-07767398-CH,EP-0001,9,20,30
Items-EP-07767398-CH,EP-0001,9,21,30
Items-EP-07767398-CH,EP-0001,9,22,27
Items-EP-07767398-CH,EP-0001,9,23,17
Items-EP-07767398-CH,EP-0001,10,0,15
Items-EP-07767398-CH,EP-0001,10,1,13
Items-EP-07767398-CH,EP-0001,10,2,8
Items-EP-07767398-CH,EP-0001,10,3,9
Items-EP-07767398-CH,EP-0001,10,4,9
Items-EP-07767398-CH,EP-0001,10,5,4
Items-EP-07767398-CH,EP-0001,10,6,4
Items-EP-07767398-CH,EP-0001,10,7,1
Items-EP-08791802-BR,EP-0001,1,9,6
Items-EP-08791802-BR,EP-0001,1,10,9
Items-EP-08791802-BR,EP-0001,1,11,14
Items-EP-08791802-BR,EP-0001,1,12,15
Items-EP-08791802-BR,EP-0001,1,13,13
Items-EP-08791802-BR,EP-0001,1,14,24
Items-EP-08791802-BR,EP-0001,1,15,21
Items-EP-08791802-BR,EP-0001,1,16,14
Items-EP-08791802-BR,EP-0001,1,17,16
Items-EP-08791802-BR,EP-0001,1,18,8
Items-EP-08791802-BR,EP-0001,5,14,10
Items-EP-08791802-BR,EP-0001,5,15,10
Items-EP-08791802-BR,EP-0001,5,16,11
Items-EP-08791802-BR,EP-0001,5,17,10
Items-EP-08791802-BR,EP-0001,5,18,24
Items-EP-08791802-BR,EP-0001,5,19,18
Items-EP-08791802-BR,EP-0001,5,20,20
Items-EP-08791802-BR,EP-0001,5,21,17
Items-EP-08791802-BR,EP-0001,5,22,15
Items-EP-08791802-BR,EP-0001,5,23,11
Items-EP-08791802-BR,EP-0001,6,0,6
Items-EP-08791802-BR,EP-0001,6,1,3
Items-EP-08948583-UK,EP-0001,3,9,10
Items-EP-08948583-UK,EP-0001,3,10,20
Items-EP-08948583-UK,EP-0001,3,11,14
Items-EP-08948583-UK,EP-0001,3,12,15
Items-EP-08948583-UK,EP-0001,3,13,9
Items-EP-08948583-UK,EP-0001,3,14,9
Items-EP-08948583-UK,EP-0001,3,15,1
Items-EP-08948583-UK,EP-0001,3,18,8
Items-EP-08948583-UK,EP-0001,3,19,16
Items-EP-08948583-UK,EP-0001,3,20,17
Items-EP-08948583-UK,EP-0001,3,21,2
Items-EP-08948583-UK,EP-0001,3,22,1
Items-EP-08948583-UK,EP-0001,5,9,7
Items-EP-08948583-UK,EP-0001,5,10,10
Items-EP-08948583-UK,EP-0001,5,11,13
Items-EP-08948583-UK,EP-0001,5,12,25
Items-EP-08948583-UK,EP-0001,5,13,43
Items-EP-08948583-UK,EP-0001,5,14,27
Items-EP-08948583-UK,EP-0001,5,15,23
Items-EP-08948583-UK,EP-0001,5,16,29
Items-EP-08948583-UK,EP-0001,5,17,31
Items-EP-08948583-UK,EP-0001,5,18,14
Items-EP-08948583-UK,EP-0001,5,19,7
Items-EP-08948583-UK,EP-0001,5,20,2
Items-EP-08948583-UK,EP-0001,5,21,1
Items-EP-08948583-UK,EP-0001,7,15,5
Items-EP-08948583-UK,EP-0001,7,16,4
Items-EP-08948583-UK,EP-0001,7,17,4
Items-EP-08948583-UK,EP-0001,7,18,9
Items-EP-08948583-UK,EP-0001,7,19,20
Items-EP-08948583-UK,EP-0001,7,20,27
Items-EP-08948583-UK,EP-0001,7,21,22
Items-EP-08948583-UK,EP-0001,7,22,13
Items-EP-08948583-UK,EP-0001,7,23,3
Items-SB-00509063-CH,SB-0001,1,10,6
Items-SB-00509063-CH,SB-0001,1,11,6
Items-SB-00509063-CH,SB-0001,1,12,6
Items-SB-00509063-CH,SB-0001,1,13,9
Items-SB-00509063-CH,SB-0001,1,14,8
Items-SB-00509063-CH,SB-0001,1,15,12
Items-SB-00509063-CH,SB-0001,1,16,13
Items-SB-00509063-CH,SB-0001,1,17,12
Items-SB-00509063-CH,SB-0001,1,18,9
Items-SB-00509063-CH,SB-0001,1,19,8
Items-SB-00509063-CH,SB-0001,1,20,10
Items-SB-00509063-CH,SB-0001,1,21,7
Items-SB-00509063-CH,SB-0001,1,22,3
Items-SB-00509063-CH,SB-0001,2,9,6
Items-SB-00509063-CH,SB-0001,2,10,6
Items-SB-00509063-CH,SB-0001,2,11,13
