,ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
1297,1298,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 11:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,0,W-337892,,
1298,1299,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 19:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,60,W-337892,,
1299,1300,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,0,W-337892,,
1300,1301,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 12:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,30,W-337892,,
1301,1302,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,60,W-337892,,
1302,1303,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 17:00:00,21,EE_LineLeader_1,EE-0001,4,2022-06-05 10:18:00,0,W-337892,,
1303,1304,Items-EP-00105503-JP,2022-06-05,G,EP-0001,1900-01-01 11:00:00,221,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-459329,,
1304,1305,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 10:00:00,92,SB_LineLeader_1,SB-0001,3,2022-06-05 10:02:00,0,W-333607,,
1305,1306,Items-SB-07543853-UK,2022-06-05,G,SB-0001,1900-01-01 12:00:00,93,SB_LineLeader_1,SB-0001,3,2022-06-05 10:04:00,0,W-333607,,
1306,1307,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-67795,,
1307,1308,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-67795,,
1308,1309,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 13:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,60,W-67795,,
1309,1310,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,22,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,60,W-67795,,
1310,1311,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 13:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,0,W-67795,,
1311,1312,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,60,W-67795,,
1312,1313,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,0,W-67795,,
1313,1314,Items-EE-04270935-CH,2022-06-05,G,EE-0001,1900-01-01 10:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,30,W-67795,,
1314,1315,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 16:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:02:00,0,W-585313,,
1315,1316,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 11:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:04:00,30,W-585313,,
1316,1317,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 20:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:06:00,0,W-585313,,
1317,1318,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:08:00,30,W-585313,,
1318,1319,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 15:00:00,19,EE_LineLeader_1,EE-0001,4,2022-06-05 10:10:00,60,W-585313,,
1319,1320,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 14:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:12:00,60,W-585313,,
1320,1321,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 18:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:14:00,30,W-585313,,
1321,1322,Items-EE-00048982-CH,2022-06-05,G,EE-0001,1900-01-01 12:00:00,20,EE_LineLeader_1,EE-0001,4,2022-06-05 10:16:00,0,W-585313,,
1322,1323,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 13:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-302518,,
1323,1324,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 16:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,30,W-302518,,
1324,1325,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:06:00,0,W-302518,,
1325,1326,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 14:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:08:00,0,W-302518,,
1326,1327,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:10:00,0,W-302518,,
1327,1328,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 12:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:12:00,30,W-302518,,
1328,1329,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 19:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:14:00,60,W-302518,,
1329,1330,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 16:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:16:00,0,W-302518,,
1330,1331,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 15:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:18:00,30,W-302518,,
1331,1332,Items-EP-08948583-UK,2022-06-05,G,EP-0001,1900-01-01 11:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-05 10:20:00,30,W-302518,,
1332,1333,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 09:00:00,57,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,0,W-371483,,
1333,1334,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 14:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,60,W-371483,,
1334,1335,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 12:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-371483,,
1335,1336,Items-BC-09230895-CH,2022-06-05,G,BC-0001,1900-01-01 20:00:00,58,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,30,W-371483,,
1336,1337,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 18:00:00,80,EP_LineLeader_1,EP-0001,1,2022-06-05 10:02:00,0,W-57481,,
1337,1338,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 12:00:00,81,EP_LineLeader_1,EP-0001,1,2022-06-05 10:04:00,0,W-57481,,
1338,1339,Items-EP-02565413-IN,2022-06-05,G,EP-0001,1900-01-01 12:00:00,81,EP_LineLeader_1,EP-0001,1,2022-06-05 10:06:00,60,W-57481,,
1339,1340,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 20:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:02:00,0,W-837882,,
1340,1341,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 16:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:04:00,30,W-837882,,
1341,1342,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 15:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:06:00,0,W-837882,,
1342,1343,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 14:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:08:00,0,W-837882,,
1343,1344,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 11:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:10:00,0,W-837882,,
1344,1345,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 13:00:00,17,TS_LineLeader_1,TS-0001,2,2022-06-05 10:12:00,0,W-837882,,
1345,1346,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 11:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:14:00,30,W-837882,,
1346,1347,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 10:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:16:00,60,W-837882,,
1347,1348,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 15:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:18:00,60,W-837882,,
1348,1349,Items-TS-00223294-BR,2022-06-05,G,TS-0001,1900-01-01 09:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-05 10:20:00,0,W-837882,,
1349,1350,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 20:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:02:00,0,W-766232,,
1350,1351,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 14:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:04:00,60,W-766232,,
1351,1352,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 12:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:06:00,60,W-766232,,
1352,1353,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 11:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:08:00,30,W-766232,,
1353,1354,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 13:00:00,30,BC_LineLeader_1,BC-0001,5,2022-06-05 10:10:00,30,W-766232,,
1354,1355,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 12:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-05 10:12:00,0,W-766232,,
1355,1356,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 10:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-05 10:14:00,0,W-766232,,
1356,1357,Items-BC-01252357-US,2022-06-05,G,BC-0001,1900-01-01 09:00:00,31,BC_LineLeader_1,BC-0001,5,2022-06-05 10:16:00,0,W-766232,,
1357,1358,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 09:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:02:00,0,W-937773,,
1358,1359,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 18:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:04:00,30,W-937773,,
1359,1360,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 15:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:06:00,60,W-937773,,
1360,1361,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 17:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:08:00,60,W-937773,,
1361,1362,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 09:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:10:00,0,W-937773,,
1362,1363,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 09:00:00,18,EP_LineLeader_1,EP-0001,1,2022-06-06 21:12:00,0,W-937773,,
1363,1364,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 14:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-06 21:14:00,30,W-937773,,
1364,1365,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 09:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-06 21:16:00,0,W-937773,,
1365,1366,Items-EP-06020496-CH,2022-06-06,G,EP-0001,1900-01-01 19:00:00,19,EP_LineLeader_1,EP-0001,1,2022-06-06 21:18:00,0,W-937773,,
1366,1367,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 09:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:02:00,60,W-665608,,
1367,1368,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 11:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:04:00,0,W-665608,,
1368,1369,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 14:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:06:00,60,W-665608,,
1369,1370,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 14:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:08:00,0,W-665608,,
1370,1371,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 20:00:00,23,BC_LineLeader_1,BC-0001,5,2022-06-06 21:10:00,0,W-665608,,
1371,1372,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 18:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:12:00,0,W-665608,,
1372,1373,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 10:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:14:00,60,W-665608,,
1373,1374,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 20:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:16:00,0,W-665608,,
1374,1375,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 15:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:18:00,30,W-665608,,
1375,1376,Items-BC-07511831-CH,2022-06-06,G,BC-0001,1900-01-01 12:00:00,24,BC_LineLeader_1,BC-0001,5,2022-06-06 21:20:00,30,W-665608,,
1376,1377,Items-SB-00509063-CH,2022-06-06,G,SB-0001,1900-01-01 17:00:00,83,SB_LineLeader_1,SB-0001,3,2022-06-06 21:02:00,0,W-597509,,
1377,1378,Items-SB-00509063-CH,2022-06-06,G,SB-0001,1900-01-01 16:00:00,83,SB_LineLeader_1,SB-0001,3,2022-06-06 21:04:00,0,W-597509,,
1378,1379,Items-SB-00509063-CH,2022-06-06,G,SB-0001,1900-01-01 17:00:00,84,SB_LineLeader_1,SB-0001,3,2022-06-06 21:06:00,0,W-597509,,
1379,1380,Items-EP-02565413-IN,2022-06-06,G,EP-0001,1900-01-01 17:00:00,57,EP_LineLeader_1,EP-0001,1,2022-06-06 21:02:00,0,W-409588,,
1380,1381,Items-EP-02565413-IN,2022-06-06,G,EP-0001,1900-01-01 16:00:00,57,EP_LineLeader_1,EP-0001,1,2022-06-06 21:04:00,0,W-409588,,
1381,1382,Items-EP-02565413-IN,2022-06-06,G,EP-0001,1900-01-01 12:00:00,57,EP_LineLeader_1,EP-0001,1,2022-06-06 21:06:00,30,W-409588,,
1382,1383,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 13:00:00,18,TS_LineLeader_1,TS-0001,2,2022-06-06 21:02:00,0,W-585428,,
1383,1384,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 10:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,0,W-585428,,
1384,1385,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 09:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:06:00,0,W-585428,,
1385,1386,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 19:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:08:00,30,W-585428,,
1386,1387,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 17:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:10:00,60,W-585428,,
1387,1388,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 16:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:12:00,30,W-585428,,
1388,1389,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 15:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:14:00,0,W-585428,,
1389,1390,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 10:00:00,19,TS_LineLeader_1,TS-0001,2,2022-06-06 21:16:00,30,W-585428,,
1390,1391,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 11:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-06 21:02:00,0,W-150398,,
1391,1392,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 18:00:00,22,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,0,W-150398,,
1392,1393,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 17:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-06 21:06:00,0,W-150398,,
1393,1394,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 18:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-06 21:08:00,60,W-150398,,
1394,1395,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 19:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-06 21:10:00,60,W-150398,,
1395,1396,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 13:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-06 21:12:00,0,W-150398,,
1396,1397,Items-TS-06687352-US,2022-06-06,G,TS-0001,1900-01-01 12:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-06 21:14:00,0,W-150398,,
1397,1398,Items-SB-06861728-JP,2022-06-06,G,SB-0001,1900-01-01 11:00:00,74,SB_LineLeader_1,SB-0001,3,2022-06-06 21:02:00,30,W-14948,,
1398,1399,Items-SB-06861728-JP,2022-06-06,G,SB-0001,1900-01-01 15:00:00,74,SB_LineLeader_1,SB-0001,3,2022-06-06 21:04:00,0,W-14948,,
1399,1400,Items-SB-06861728-JP,2022-06-06,G,SB-0001,1900-01-01 16:00:00,74,SB_LineLeader_1,SB-0001,3,2022-06-06 21:06:00,0,W-14948,,
1400,1401,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 11:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-06 21:02:00,0,W-879212,,
1401,1402,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 09:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,30,W-879212,,
1402,1403,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 12:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:06:00,30,W-879212,,
1403,1404,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 11:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:08:00,0,W-879212,,
1404,1405,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 14:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:10:00,0,W-879212,,
1405,1406,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 19:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:12:00,60,W-879212,,
1406,1407,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 18:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:14:00,0,W-879212,,
1407,1408,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 14:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:16:00,0,W-879212,,
1408,1409,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 19:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:18:00,0,W-879212,,
1409,1410,Items-TS-01921426-IN,2022-06-06,G,TS-0001,1900-01-01 16:00:00,25,TS_LineLeader_1,TS-0001,2,2022-06-06 21:20:00,0,W-879212,,
1410,1411,Items-EP-02518400-IN,2022-06-06,G,EP-0001,1900-01-01 15:00:00,101,EP_LineLeader_1,EP-0001,1,2022-06-06 21:02:00,0,W-993501,,
1411,1412,Items-EP-02518400-IN,2022-06-06,G,EP-0001,1900-01-01 19:00:00,101,EP_LineLeader_1,EP-0001,1,2022-06-06 21:04:00,30,W-993501,,
1412,1413,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 17:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-06 21:02:00,0,W-842322,,
1413,1414,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 10:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-06 21:04:00,30,W-842322,,
1414,1415,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 17:00:00,26,TS_LineLeader_1,TS-0001,2,2022-06-06 21:06:00,0,W-842322,,
1415,1416,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 17:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-06 21:08:00,0,W-842322,,
1416,1417,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 16:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-06 21:10:00,60,W-842322,,
1417,1418,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 17:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-06 21:12:00,30,W-842322,,
1418,1419,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 10:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-06 21:14:00,30,W-842322,,
1419,1420,Items-TS-03700767-UK,2022-06-06,G,TS-0001,1900-01-01 19:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-06 21:16:00,0,W-842322,,
1420,1421,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 19:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-06 21:02:00,60,W-734227,,
1421,1422,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 20:00:00,34,EE_LineLeader_1,EE-0001,4,2022-06-06 21:04:00,0,W-734227,,
1422,1423,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 18:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-06 21:06:00,60,W-734227,,
1423,1424,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 10:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-06 21:08:00,0,W-734227,,
1424,1425,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 14:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-06 21:10:00,0,W-734227,,
1425,1426,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 09:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-06 21:12:00,30,W-734227,,
1426,1427,Items-EE-07197264-UK,2022-06-06,G,EE-0001,1900-01-01 20:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-06 21:14:00,60,W-734227,,
1427,1428,Items-BC-00078136-US,2022-06-06,G,BC-0001,1900-01-01 12:00:00,223,BC_LineLeader_1,BC-0001,5,2022-06-06 21:02:00,0,W-35264,,
1428,1429,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 12:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-06 21:02:00,30,W-69068,,
1429,1430,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 18:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-06 21:04:00,0,W-69068,,
1430,1431,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 13:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-06 21:06:00,30,W-69068,,
1431,1432,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 18:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-06 21:08:00,30,W-69068,,
1432,1433,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 13:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-06 21:10:00,0,W-69068,,
1433,1434,Items-BC-07313892-JP,2022-06-06,G,BC-0001,1900-01-01 09:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-06 21:12:00,0,W-69068,,
1434,1435,Items-SB-06392547-CH,2022-06-06,G,SB-0001,1900-01-01 11:00:00,70,SB_LineLeader_1,SB-0001,3,2022-06-06 21:02:00,0,W-202396,,
1435,1436,Items-SB-06392547-CH,2022-06-06,G,SB-0001,1900-01-01 13:00:00,70,SB_LineLeader_1,SB-0001,3,2022-06-06 21:04:00,0,W-202396,,
1436,1437,Items-SB-06392547-CH,2022-06-06,G,SB-0001,1900-01-01 13:00:00,71,SB_LineLeader_1,SB-0001,3,2022-06-06 21:06:00,60,W-202396,,
1437,1438,Items-EE-02512664-IN,2022-06-06,G,EE-0001,1900-01-01 15:00:00,58,EE_LineLeader_1,EE-0001,4,2022-06-06 21:02:00,0,W-959883,,
1438,1439,Items-EE-02512664-IN,2022-06-06,G,EE-0001,1900-01-01 17:00:00,58,EE_LineLeader_1,EE-0001,4,2022-06-06 21:04:00,30,W-959883,,
1439,1440,Items-EE-02512664-IN,2022-06-06,G,EE-0001,1900-01-01 20:00:00,58,EE_LineLeader_1,EE-0001,4,2022-06-06 21:06:00,60,W-959883,,
1440,1441,Items-EE-02512664-IN,2022-06-06,G,EE-0001,1900-01-01 12:00:00,58,EE_LineLeader_1,EE-0001,4,2022-06-06 21:08:00,60,W-959883,,
1441,1442,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 10:00:00,24,EP_LineLeader_1,EP-0001,1,2022-06-06 21:02:00,0,W-950049,,
1442,1443,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 09:00:00,24,EP_LineLeader_1,EP-0001,1,2022-06-06 21:04:00,30,W-950049,,
1443,1444,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 17:00:00,24,EP_LineLeader_1,EP-0001,1,2022-06-06 21:06:00,0,W-950049,,
1444,1445,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 12:00:00,24,EP_LineLeader_1,EP-0001,1,2022-06-06 21:08:00,0,W-950049,,
1445,1446,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 12:00:00,24,EP_LineLeader_1,EP-0001,1,2022-06-06 21:10:00,60,W-950049,,
1446,1447,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 16:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-06 21:12:00,30,W-950049,,
1447,1448,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 18:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-06 21:14:00,0,W-950049,,
1448,1449,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 12:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-06 21:16:00,0,W-950049,,
1449,1450,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 19:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-06 21:18:00,30,W-950049,,
1450,1451,Items-EP-03621157-BR,2022-06-06,G,EP-0001,1900-01-01 11:00:00,25,EP_LineLeader_1,EP-0001,1,2022-06-06 21:20:00,0,W-950049,,
1451,1452,Items-SB-07595214-JP,2022-06-06,G,SB-0001,1900-01-01 18:00:00,16,SB_LineLeader_1,SB-0001,3,2022-06-06 21:02:00,0,W-12947,,
